time,1,2,3
1640013797284,0.390037,-0.953814,-1.27642,
1640013797304,0.390037,-0.953814,-1.17504,
1640013797324,0.372318,-0.953814,-1.17504,
1640013797344,0.372318,-0.939402,-1.28513,
1640013797364,0.372318,-0.939402,-1.28513,
1640013797384,0.232461,-1.24446,-1.00157,
1640013797404,0.232461,-1.24446,-1.00157,
1640013797424,0.125301,-1.19052,-1.00157,
1640013797444,0.125301,-1.19052,-0.796582,
1640013797464,0.131841,-1.19052,-0.796582,
1640013797484,0.131841,-1.01736,-1.42358,
1640013797504,0.131841,-1.01736,-1.42358,
1640013797524,0.0835343,-0.837644,-1.42358,
1640013797544,0.0835343,-0.837644,-2.51819,
1640013797564,-0.239423,-0.837644,-2.51819,
1640013797584,-0.239423,-0.958181,-3.53328,
1640013797604,-0.239423,-0.958181,-3.53328,
1640013797624,-0.524199,-0.637841,-5.27471,
1640013797644,-0.524199,-0.637841,-5.27471,
1640013797664,-1.00536,-0.506386,-5.27471,
1640013797684,-1.00536,-0.506386,-6.80783,
1640013797704,-1.02646,-0.506386,-6.80783,
1640013797724,-1.02646,-0.543945,-8.38783,
1640013797744,-1.02646,-0.543945,-8.38783,
1640013797764,-0.877532,-0.766021,-8.38783,
1640013797784,-0.877532,-0.766021,-9.54805,
1640013797804,-0.68747,-0.766021,-9.54805,
1640013797824,-0.68747,-0.718418,-10.3608,
1640013797844,-0.68747,-0.718418,-10.3608,
1640013797864,-0.292792,-0.697236,-11.4752,
1640013797884,-0.292792,-0.697236,-11.4752,
1640013797904,-0.0225712,-0.659459,-11.4752,
1640013797924,-0.0225712,-0.659459,-11.3518,
1640013797944,0.225922,-0.659459,-11.3518,
1640013797981,0.225922,-0.851838,-11.961,
1640013797984,0.225922,-0.851838,-11.961,
1640013798004,0.175084,-0.887868,-11.961,
1640013798024,0.175084,-0.887868,-11.9055,
1640013798044,0.421468,-0.887868,-11.9055,
1640013798064,0.421468,-0.685881,-12.2286,
1640013798084,0.421468,-0.685881,-12.2286,
1640013798104,0.420203,-0.738725,-12.436,
1640013798124,0.420203,-0.738725,-12.436,
1640013798144,0.501627,-0.583906,-12.436,
1640013798164,0.501627,-0.583906,-12.448,
1640013798184,0.592756,-0.583906,-12.448,
1640013798204,0.592756,-0.48455,-12.9182,
1640013798224,0.592756,-0.48455,-12.9182,
1640013798244,0.455009,-0.446336,-12.9182,
1640013798264,0.455009,-0.446336,-12.7325,
1640013798284,0.503104,-0.446336,-12.7325,
1640013798304,0.503104,-0.43651,-13.1173,
1640013798324,0.503104,-0.43651,-13.1173,
1640013798344,0.496565,-0.327546,-12.7731,
1640013798364,0.496565,-0.327546,-12.7731,
1640013798384,0.488971,-0.348072,-12.7731,
1640013798404,0.488971,-0.348072,-13.0166,
1640013798424,0.516394,-0.348072,-13.0166,
1640013798444,0.516394,-0.430832,-13.0417,
1640013798464,0.516394,-0.430832,-13.0417,
1640013798484,0.562802,-0.434544,-13.0417,
1640013798504,0.562802,-0.434544,-12.974,
1640013798524,0.551621,-0.434544,-12.974,
1640013798544,0.551621,-0.460093,-12.9442,
1640013798564,0.551621,-0.460093,-12.9442,
1640013798584,0.559005,-0.474723,-13.0103,
1640013798604,0.559005,-0.474723,-13.0103,
1640013798624,0.558161,-0.469264,-13.0103,
1640013798644,0.558161,-0.469264,-13.1175,
1640013798664,0.557317,-0.469264,-13.1175,
1640013798684,0.557317,-0.554863,-13.0235,
1640013798704,0.557317,-0.554863,-13.0235,
1640013798724,0.606678,-0.490664,-13.0235,
1640013798744,0.606678,-0.490664,-12.7629,
1640013798764,0.559848,-0.490664,-12.7629,
1640013798784,0.559848,-0.395021,-12.6884,
1640013798804,0.559848,-0.395021,-12.6884,
1640013798824,0.356497,-0.372092,-12.8452,
1640013798844,0.356497,-0.372092,-12.8452,
1640013798864,0.26326,-0.323615,-12.8452,
1640013798884,0.26326,-0.323615,-12.8912,
1640013798904,0.329707,-0.323615,-12.8912,
1640013798924,0.329707,-0.352658,-13.1073,
1640013798944,0.329707,-0.352658,-13.1073,
1640013798964,0.442563,-0.471011,-13.1073,
1640013798984,0.442563,-0.471011,-13.1312,
1640013799004,0.617647,-0.471011,-13.1312,
1640013799024,0.617647,-0.47385,-13.1922,
1640013799044,0.617647,-0.47385,-13.1922,
1640013799064,0.748855,-0.604213,-13.1319,
1640013799084,0.748855,-0.604213,-13.1319,
1640013799104,0.930479,-0.63675,-13.1319,
1640013799124,0.930479,-0.63675,-13.0326,
1640013799144,1.09881,-0.63675,-13.0326,
1640013799164,1.09881,-0.809475,-12.4039,
1640013799184,1.09881,-0.809475,-12.4039,
1640013799204,1.05557,-1.08178,-12.4039,
1640013799224,1.05557,-1.08178,-11.2658,
1640013799244,0.837874,-1.08178,-11.2658,
1640013799264,0.837874,-1.27808,-9.78992,
1640013799284,0.837874,-1.27808,-9.78992,
1640013799304,0.611108,-1.42242,-7.425,
1640013799324,0.611108,-1.42242,-7.425,
