time,1,2,3
1640014470933,5.14649e-06,3.12533e-05,1.94907e-05,
1640014470953,4.89876e-06,2.91355e-05,1.94907e-05,
1640014470973,4.89876e-06,2.91355e-05,1.69687e-05,
1640014470993,5.27687e-06,2.91355e-05,1.69687e-05,
1640014471013,5.27687e-06,2.65464e-05,1.2123e-05,
1640014471033,5.27687e-06,2.65464e-05,1.2123e-05,
1640014471053,2.18209e-06,1.86078e-05,1.2123e-05,
1640014471073,2.18209e-06,1.86078e-05,1.01356e-05,
1640014471093,1.78721e-06,1.86078e-05,1.01356e-05,
1640014471113,1.78721e-06,1.49198e-05,9.41847e-06,
1640014471133,1.78721e-06,1.49198e-05,9.41847e-06,
1640014471153,2.55741e-06,1.3574e-05,9.21264e-06,
1640014471173,2.55741e-06,1.3574e-05,9.21264e-06,
1640014471193,2.24821e-06,1.20215e-05,9.21264e-06,
1640014471213,2.24821e-06,1.20215e-05,9.22475e-06,
1640014471233,2.64309e-06,1.20215e-05,9.22475e-06,
1640014471253,2.64309e-06,1.11954e-05,9.19309e-06,
1640014471273,2.64309e-06,1.11954e-05,9.19309e-06,
1640014471293,2.72877e-06,1.07586e-05,9.19309e-06,
1640014471313,2.72877e-06,1.07586e-05,8.66409e-06,
1640014471333,2.41771e-06,1.07586e-05,8.66409e-06,
1640014471353,2.41771e-06,1.00397e-05,8.71439e-06,
1640014471373,2.41771e-06,1.00397e-05,8.71439e-06,
1640014471393,2.38512e-06,9.68296e-06,8.51881e-06,
1640014471413,2.38512e-06,9.68296e-06,8.51881e-06,
1640014471433,2.25473e-06,9.76212e-06,8.51881e-06,
1640014471453,2.25473e-06,9.76212e-06,8.77958e-06,
1640014471473,2.19233e-06,9.76212e-06,8.77958e-06,
1640014471493,2.19233e-06,9.54978e-06,8.57189e-06,
1640014471513,2.19233e-06,9.54978e-06,8.57189e-06,
1640014471533,2.1616e-06,9.16421e-06,8.57189e-06,
1640014471553,2.1616e-06,9.16421e-06,8.56072e-06,
1640014471573,2.04425e-06,9.16421e-06,8.56072e-06,
1640014471593,2.04425e-06,9.23686e-06,8.59145e-06,
1640014471613,2.04425e-06,9.23686e-06,8.59145e-06,
1640014471633,2.10013e-06,9.41101e-06,8.56631e-06,
1640014471653,2.10013e-06,9.41101e-06,8.56631e-06,
1640014471673,2.45124e-06,9.63733e-06,8.56631e-06,
